timestamp,t_rel_s,pot_deg,as5600_deg
2026-09-03T18:10:29.075,203.870,360.0,1.0
2026-09-03T18:10:29.148,203.943,360.0,1.0
2026-09-03T18:10:29.239,204.035,360.0,0.9
2026-09-03T18:10:29.329,204.124,358.5,0.8
2026-09-03T18:10:29.468,204.264,360.0,0.8
2026-09-03T18:10:29.520,204.315,360.0,0.8
2026-09-03T18:10:29.643,204.438,358.6,0.8
2026-09-03T18:10:29.775,204.570,360.0,0.8
2026-09-03T18:10:29.882,204.678,360.0,0.8
2026-09-03T18:10:30.005,204.800,360.0,0.8
2026-09-03T18:10:30.069,204.865,360.0,0.8
2026-09-03T18:10:30.143,204.939,359.9,0.7
2026-09-03T18:10:30.259,205.054,357.5,359.6
2026-09-03T18:10:30.336,205.131,359.6,359.6
2026-09-03T18:10:30.449,205.244,357.6,359.6
2026-09-03T18:10:30.536,205.332,360.0,359.6
2026-09-03T18:10:30.643,205.438,360.0,359.6
2026-09-03T18:10:30.719,205.514,356.7,359.6
2026-09-03T18:10:30.824,205.619,359.6,359.6
2026-09-03T18:10:30.928,205.724,360.0,359.6
2026-09-03T18:10:31.050,205.845,360.0,359.6
2026-09-03T18:10:31.187,205.982,358.8,359.6
2026-09-03T18:10:31.242,206.038,360.0,359.6
2026-09-03T18:10:31.340,206.135,358.3,359.6
2026-09-03T18:10:31.423,206.219,359.5,359.6
2026-09-03T18:10:31.531,206.327,360.0,359.6
2026-09-03T18:10:31.641,206.437,360.0,359.6
2026-09-03T18:10:31.742,206.538,360.0,359.6
2026-09-03T18:10:31.845,206.640,359.9,359.6
2026-09-03T18:10:31.936,206.731,360.0,359.6
2026-09-03T18:10:32.057,206.853,359.6,359.6
2026-09-03T18:10:32.127,206.923,356.4,359.6
2026-09-03T18:10:32.224,207.019,355.4,359.6
2026-09-03T18:10:32.336,207.132,359.9,359.6
2026-09-03T18:10:32.448,207.243,360.0,359.6
2026-09-03T18:10:32.534,207.329,360.0,359.6
2026-09-03T18:10:32.644,207.439,357.5,359.6
2026-09-03T18:10:32.740,207.536,360.0,359.6
2026-09-03T18:10:32.843,207.639,360.0,359.6
2026-09-03T18:10:32.927,207.723,355.0,359.6
2026-09-03T18:10:33.041,207.837,360.0,359.6
2026-09-03T18:10:33.152,207.948,360.0,359.6
2026-09-03T18:10:33.239,208.034,356.4,359.6
2026-09-03T18:10:33.352,208.147,358.9,359.6
2026-09-03T18:10:33.445,208.241,360.0,359.6
2026-09-03T18:10:33.547,208.342,360.0,359.6
2026-09-03T18:10:33.670,208.466,360.0,359.6
2026-09-03T18:10:33.720,208.516,360.0,359.6
2026-09-03T18:10:33.877,208.673,360.0,359.6
2026-09-03T18:10:33.923,208.718,359.6,359.6
2026-09-03T18:10:34.050,208.846,360.0,359.6
2026-09-03T18:10:34.138,208.934,356.5,359.6
2026-09-03T18:10:34.228,209.023,357.8,359.6
2026-09-03T18:10:34.349,209.144,358.7,359.6
2026-09-03T18:10:34.435,209.230,360.0,359.6
2026-09-03T18:10:34.548,209.343,358.5,359.6
2026-09-03T18:10:34.644,209.439,360.0,359.6
2026-09-03T18:10:34.739,209.534,359.5,359.6
2026-09-03T18:10:34.833,209.629,359.8,359.6
2026-09-03T18:10:34.949,209.745,360.0,359.6
2026-09-03T18:10:35.060,209.856,358.7,359.6
2026-09-03T18:10:35.151,209.947,360.0,359.6
2026-09-03T18:10:35.240,210.036,360.0,359.6
2026-09-03T18:10:35.326,210.122,359.2,359.6
2026-09-03T18:10:35.439,210.234,360.0,359.6
2026-09-03T18:10:35.525,210.320,356.4,359.6
2026-09-03T18:10:35.653,210.449,360.0,359.6
2026-09-03T18:10:35.732,210.528,360.0,359.6
2026-09-03T18:10:35.848,210.644,359.9,359.6
2026-09-03T18:10:35.956,210.752,358.2,359.6
2026-09-03T18:10:36.050,210.845,360.0,359.6
2026-09-03T18:10:36.145,210.940,360.0,359.6
2026-09-03T18:10:36.246,211.042,360.0,359.6
2026-09-03T18:10:36.350,211.146,359.5,359.6
2026-09-03T18:10:36.430,211.226,360.0,359.6
2026-09-03T18:10:36.554,211.349,360.0,359.6
2026-09-03T18:10:36.633,211.428,360.0,359.6
2026-09-03T18:10:36.744,211.540,357.2,359.6
2026-09-03T18:10:36.848,211.643,360.0,359.6
2026-09-03T18:10:36.928,211.724,359.1,359.6
2026-09-03T18:10:37.040,211.836,360.0,359.6
2026-09-03T18:10:37.137,211.932,360.0,359.6
2026-09-03T18:10:37.240,212.036,358.1,359.6
2026-09-03T18:10:37.334,212.130,357.2,359.6
2026-09-03T18:10:37.451,212.246,358.0,359.6
2026-09-03T18:10:37.537,212.332,360.0,359.6
2026-09-03T18:10:37.657,212.452,360.0,359.6
2026-09-03T18:10:37.746,212.542,359.8,359.6
2026-09-03T18:10:37.852,212.647,360.0,359.6
2026-09-03T18:10:37.935,212.730,357.6,359.6
2026-09-03T18:10:38.055,212.851,360.0,359.5
2026-09-03T18:10:38.247,213.042,359.3,359.5
2026-09-03T18:10:38.337,213.132,360.0,359.6
2026-09-03T18:10:38.388,213.183,360.0,359.6
2026-09-03T18:10:38.447,213.243,359.3,359.6
2026-09-03T18:10:38.532,213.327,354.2,359.6
2026-09-03T18:10:38.629,213.425,360.0,359.6
2026-09-03T18:10:38.730,213.526,359.1,359.6
2026-09-03T18:10:38.832,213.627,359.9,359.6
2026-09-03T18:10:38.967,213.763,360.0,359.4
2026-09-03T18:10:39.037,213.832,360.0,359.4
2026-09-03T18:10:39.135,213.930,360.0,359.4
2026-09-03T18:10:39.219,214.015,360.0,359.4
2026-09-03T18:10:39.346,214.141,360.0,359.4
2026-09-03T18:10:39.436,214.232,360.0,359.4
2026-09-03T18:10:39.545,214.341,360.0,359.4
2026-09-03T18:10:39.639,214.435,360.0,359.4
2026-09-03T18:10:39.764,214.559,360.0,359.4
2026-09-03T18:10:39.824,214.619,360.0,359.4
2026-09-03T18:10:39.936,214.731,359.2,359.4
2026-09-03T18:10:40.037,214.833,360.0,359.4
2026-09-03T18:10:40.131,214.926,360.0,359.4
2026-09-03T18:10:40.241,215.037,360.0,359.4
2026-09-03T18:10:40.331,215.126,360.0,359.4
2026-09-03T18:10:40.460,215.255,360.0,359.4
2026-09-03T18:10:40.536,215.332,359.9,359.4
2026-09-03T18:10:40.639,215.435,359.8,359.4
2026-09-03T18:10:40.743,215.538,360.0,359.4
2026-09-03T18:10:40.829,215.624,359.8,359.4
2026-09-03T18:10:40.927,215.723,360.0,359.4
2026-09-03T18:10:41.028,215.824,360.0,359.4
2026-09-03T18:10:41.156,215.951,358.5,359.4
2026-09-03T18:10:41.259,216.054,360.0,359.4
2026-09-03T18:10:41.331,216.126,359.8,359.4
2026-09-03T18:10:41.434,216.230,360.0,359.4
2026-09-03T18:10:41.548,216.344,360.0,359.4
2026-09-03T18:10:41.638,216.434,360.0,359.4
2026-09-03T18:10:41.747,216.542,360.0,359.4
2026-09-03T18:10:41.846,216.641,360.0,359.4
2026-09-03T18:10:41.944,216.740,360.0,359.4
2026-09-03T18:10:42.044,216.839,360.0,359.4
2026-09-03T18:10:42.136,216.932,360.0,359.4
2026-09-03T18:10:42.254,217.050,360.0,359.4
2026-09-03T18:10:42.349,217.144,360.0,359.4
2026-09-03T18:10:42.439,217.235,360.0,359.4
2026-09-03T18:10:42.526,217.321,358.3,359.4
2026-09-03T18:10:42.621,217.416,360.0,359.4
2026-09-03T18:10:42.720,217.515,360.0,359.4
2026-09-03T18:10:42.838,217.634,360.0,359.4
2026-09-03T18:10:42.933,217.728,360.0,359.4
2026-09-03T18:10:43.036,217.831,360.0,359.4
2026-09-03T18:10:43.135,217.931,360.0,359.4
2026-09-03T18:10:43.229,218.024,360.0,359.4
2026-09-03T18:10:43.353,218.149,359.9,359.4
2026-09-03T18:10:43.433,218.229,360.0,359.4
2026-09-03T18:10:43.557,218.352,359.9,359.4
2026-09-03T18:10:43.635,218.430,360.0,359.4
2026-09-03T18:10:43.742,218.538,360.0,359.4
2026-09-03T18:10:43.823,218.619,360.0,359.4
2026-09-03T18:10:43.923,218.718,360.0,359.4
2026-09-03T18:10:44.019,218.814,360.0,359.4
2026-09-03T18:10:44.151,218.947,360.0,359.4
2026-09-03T18:10:44.245,219.040,360.0,359.4
2026-09-03T18:10:44.358,219.153,360.0,359.4
2026-09-03T18:10:44.437,219.232,360.0,359.4
2026-09-03T18:10:44.547,219.343,360.0,359.4
2026-09-03T18:10:44.647,219.442,360.0,359.4
2026-09-03T18:10:44.740,219.535,360.0,359.4
2026-09-03T18:10:44.831,219.627,360.0,359.4
2026-09-03T18:10:44.941,219.737,360.0,359.4
2026-09-03T18:10:45.028,219.823,360.0,359.4
2026-09-03T18:10:45.133,219.929,360.0,359.4
2026-09-03T18:10:45.235,220.030,360.0,359.4
2026-09-03T18:10:45.342,220.137,360.0,359.4
2026-09-03T18:10:45.426,220.221,360.0,359.4
2026-09-03T18:10:45.529,220.324,360.0,359.4
2026-09-03T18:10:45.634,220.429,360.0,359.4
2026-09-03T18:10:45.744,220.540,360.0,359.4
2026-09-03T18:10:45.824,220.620,360.0,359.4
2026-09-03T18:10:45.932,220.728,360.0,359.4
2026-09-03T18:10:46.044,220.840,360.0,359.4
2026-09-03T18:10:46.152,220.947,360.0,359.4
2026-09-03T18:10:46.248,221.043,360.0,359.4
2026-09-03T18:10:46.359,221.154,360.0,359.4
2026-09-03T18:10:46.435,221.230,360.0,359.4
2026-09-03T18:10:46.546,221.342,360.0,359.4
2026-09-03T18:10:46.632,221.427,360.0,359.4
2026-09-03T18:10:46.807,221.603,360.0,359.4
2026-09-03T18:10:46.856,221.651,360.0,359.4
2026-09-03T18:10:46.943,221.739,360.0,359.4
2026-09-03T18:10:47.023,221.819,360.0,359.4
2026-09-03T18:10:47.121,221.916,360.0,359.4
2026-09-03T18:10:47.223,222.019,360.0,359.4
2026-09-03T18:10:47.347,222.143,360.0,359.4
2026-09-03T18:10:47.428,222.224,360.0,359.4
2026-09-03T18:10:47.531,222.326,360.0,359.4
2026-09-03T18:10:47.644,222.439,360.0,359.4
2026-09-03T18:10:47.728,222.523,360.0,359.4
2026-09-03T18:10:47.839,222.635,359.5,359.4
2026-09-03T18:10:47.971,222.766,360.0,359.4
2026-09-03T18:10:48.033,222.829,359.9,359.4
2026-09-03T18:10:48.133,222.929,360.0,359.4
2026-09-03T18:10:48.243,223.039,360.0,359.4
2026-09-03T18:10:48.323,223.119,360.0,359.4
2026-09-03T18:10:48.423,223.219,360.0,359.4
2026-09-03T18:10:48.526,223.322,360.0,359.4
2026-09-03T18:10:48.628,223.424,359.9,359.4
2026-09-03T18:10:48.726,223.521,360.0,359.4
2026-09-03T18:10:48.825,223.621,360.0,359.4
2026-09-03T18:10:48.942,223.737,359.8,359.4
2026-09-03T18:10:49.053,223.849,360.0,359.4
2026-09-03T18:10:49.135,223.931,360.0,359.4
2026-09-03T18:10:49.235,224.031,360.0,359.4
2026-09-03T18:10:49.336,224.131,360.0,359.4
2026-09-03T18:10:49.437,224.233,360.0,359.4
2026-09-03T18:10:49.534,224.329,360.0,359.4
2026-09-03T18:10:49.646,224.441,359.8,359.4
2026-09-03T18:10:49.734,224.529,360.0,359.4
2026-09-03T18:10:49.851,224.646,360.0,359.4
2026-09-03T18:10:49.935,224.730,360.0,359.4
2026-09-03T18:10:50.044,224.839,360.0,359.4
2026-09-03T18:10:50.142,224.938,360.0,359.4
2026-09-03T18:10:50.235,225.031,360.0,359.4
2026-09-03T18:10:50.342,225.137,360.0,359.4
2026-09-03T18:10:50.436,225.232,360.0,359.4
2026-09-03T18:10:50.544,225.340,360.0,359.4
2026-09-03T18:10:50.624,225.420,358.9,359.4
2026-09-03T18:10:50.759,225.555,360.0,359.4
2026-09-03T18:10:50.839,225.635,360.0,359.4
2026-09-03T18:10:50.928,225.723,360.0,359.4
2026-09-03T18:10:51.034,225.830,360.0,359.4
2026-09-03T18:10:51.118,225.914,360.0,359.4
2026-09-03T18:10:51.236,226.032,358.1,359.4
2026-09-03T18:10:51.324,226.119,360.0,359.4
2026-09-03T18:10:51.417,226.212,360.0,359.4
2026-09-03T18:10:51.546,226.341,356.9,359.4
2026-09-03T18:10:51.639,226.435,360.0,359.4
2026-09-03T18:10:51.736,226.531,360.0,359.4
2026-09-03T18:10:51.853,226.649,360.0,359.3
2026-09-03T18:10:51.927,226.723,356.7,359.3
2026-09-03T18:10:52.045,226.840,356.5,359.3
2026-09-03T18:10:52.126,226.921,360.0,359.2
2026-09-03T18:10:52.241,227.036,358.9,359.3
2026-09-03T18:10:52.330,227.126,357.9,2.4
2026-09-03T18:10:52.430,227.225,360.0,20.9
2026-09-03T18:10:52.550,227.345,358.7,62.7
2026-09-03T18:10:52.639,227.435,356.5,107.1
2026-09-03T18:10:52.726,227.521,356.7,118.7
2026-09-03T18:10:52.830,227.625,358.0,118.8
2026-09-03T18:10:52.932,227.728,359.6,118.8
2026-09-03T18:10:53.051,227.847,360.0,119.5
2026-09-03T18:10:53.134,227.930,360.0,124.4
2026-09-03T18:10:53.249,228.044,359.6,153.4
2026-09-03T18:10:53.341,228.137,360.0,202.9
2026-09-03T18:10:53.453,228.249,360.0,226.7
2026-09-03T18:10:53.537,228.333,360.0,226.7
2026-09-03T18:10:53.620,228.415,356.4,226.7
2026-09-03T18:10:53.731,228.526,357.0,226.7
2026-09-03T18:10:53.835,228.631,360.0,236.3
2026-09-03T18:10:53.950,228.746,358.3,268.2
2026-09-03T18:10:54.037,228.833,360.0,278.2
2026-09-03T18:10:54.144,228.940,360.0,307.4
2026-09-03T18:10:54.244,229.040,360.0,318.9
2026-09-03T18:10:54.329,229.124,360.0,318.5
2026-09-03T18:10:54.425,229.220,360.0,318.5
2026-09-03T18:10:54.543,229.339,360.0,318.5
2026-09-03T18:10:54.642,229.438,360.0,320.4
2026-09-03T18:10:54.767,229.563,360.0,338.8
2026-09-03T18:10:54.822,229.618,360.0,13.2
2026-09-03T18:10:54.931,229.727,360.0,37.1
2026-09-03T18:10:55.036,229.832,359.1,66.5
2026-09-03T18:10:55.143,229.938,360.0,66.5
2026-09-03T18:10:55.232,230.028,358.1,66.5
2026-09-03T18:10:55.337,230.132,360.0,67.3
2026-09-03T18:10:55.449,230.244,360.0,79.7
2026-09-03T18:10:55.539,230.334,360.0,112.3
2026-09-03T18:10:55.625,230.420,359.9,135.4
2026-09-03T18:10:55.740,230.535,360.0,155.0
2026-09-03T18:10:55.831,230.627,360.0,175.5
2026-09-03T18:10:55.955,230.751,360.0,176.4
2026-09-03T18:10:56.033,230.829,360.0,176.4
2026-09-03T18:10:56.133,230.928,360.0,176.4
2026-09-03T18:10:56.241,231.036,360.0,176.3
2026-09-03T18:10:56.340,231.135,360.0,182.2
2026-09-03T18:10:56.428,231.224,360.0,202.6
2026-09-03T18:10:56.537,231.332,359.2,241.3
2026-09-03T18:10:56.635,231.431,360.0,263.4
2026-09-03T18:10:56.740,231.535,360.0,279.8
2026-09-03T18:10:56.824,231.619,360.0,287.9
2026-09-03T18:10:56.923,231.719,358.7,286.9
2026-09-03T18:10:57.022,231.818,360.0,286.9
2026-09-03T18:10:57.124,231.919,360.0,286.9
2026-09-03T18:10:57.227,232.022,360.0,286.9
2026-09-03T18:10:57.337,232.133,360.0,286.9
2026-09-03T18:10:57.466,232.262,360.0,286.9
2026-09-03T18:10:57.534,232.329,360.0,286.9
2026-09-03T18:10:57.639,232.435,360.0,287.0
2026-09-03T18:10:57.751,232.546,360.0,290.7
2026-09-03T18:10:57.849,232.645,360.0,303.8
2026-09-03T18:10:57.932,232.728,360.0,315.2
2026-09-03T18:10:58.050,232.845,360.0,319.7
2026-09-03T18:10:58.135,232.930,360.0,323.4
2026-09-03T18:10:58.257,233.052,358.7,334.6
2026-09-03T18:10:58.325,233.120,360.0,340.5
2026-09-03T18:10:58.433,233.228,360.0,345.9
2026-09-03T18:10:58.541,233.336,360.0,348.8
2026-09-03T18:10:58.628,233.424,360.0,351.6
2026-09-03T18:10:58.729,233.525,360.0,352.0
2026-09-03T18:10:58.840,233.636,360.0,352.8
2026-09-03T18:10:58.951,233.746,360.0,355.3
2026-09-03T18:10:59.045,233.841,360.0,356.1
2026-09-03T18:10:59.132,233.927,360.0,358.8
2026-09-03T18:10:59.256,234.052,360.0,359.0
2026-09-03T18:10:59.343,234.139,360.0,359.0
2026-09-03T18:10:59.440,234.236,360.0,0.0
2026-09-03T18:10:59.518,234.314,360.0,0.0
2026-09-03T18:10:59.639,234.435,360.0,0.0
2026-09-03T18:10:59.721,234.516,360.0,0.0
2026-09-03T18:10:59.824,234.620,360.0,0.0
2026-09-03T18:10:59.921,234.716,360.0,0.0
2026-09-03T18:11:00.019,234.815,360.0,0.0
2026-09-03T18:11:00.135,234.930,360.0,0.0
2026-09-03T18:11:00.235,235.031,360.0,0.0
2026-09-03T18:11:00.326,235.121,360.0,0.0
2026-09-03T18:11:00.456,235.251,360.0,0.0
2026-09-03T18:11:00.541,235.337,360.0,0.0
2026-09-03T18:11:00.638,235.433,360.0,0.0
2026-09-03T18:11:00.728,235.524,360.0,0.0
2026-09-03T18:11:00.844,235.640,360.0,0.0
2026-09-03T18:11:00.933,235.729,360.0,0.0
2026-09-03T18:11:01.047,235.843,360.0,0.0
2026-09-03T18:11:01.122,235.917,360.0,0.0
2026-09-03T18:11:01.248,236.043,360.0,0.0
2026-09-03T18:11:01.355,236.150,360.0,0.0
2026-09-03T18:11:01.437,236.232,360.0,0.0
2026-09-03T18:11:01.538,236.333,360.0,0.0
2026-09-03T18:11:01.630,236.426,360.0,0.0
2026-09-03T18:11:01.749,236.544,360.0,0.0
2026-09-03T18:11:01.844,236.639,360.0,0.0
2026-09-03T18:11:01.930,236.726,360.0,0.0
2026-09-03T18:11:02.037,236.832,360.0,0.0
2026-09-03T18:11:02.135,236.930,360.0,1.7
2026-09-03T18:11:02.233,237.029,360.0,1.6
2026-09-03T18:11:02.335,237.130,360.0,1.6
2026-09-03T18:11:02.437,237.233,360.0,1.6
2026-09-03T18:11:02.535,237.331,360.0,1.6
2026-09-03T18:11:02.628,237.424,360.0,1.6
2026-09-03T18:11:02.732,237.528,360.0,359.7
2026-09-03T18:11:02.833,237.628,360.0,359.2
2026-09-03T18:11:02.940,237.736,360.0,359.2
2026-09-03T18:11:03.030,237.826,360.0,359.2
2026-09-03T18:11:03.139,237.935,360.0,359.2
2026-09-03T18:11:03.238,238.034,360.0,359.5
2026-09-03T18:11:03.332,238.128,360.0,359.5
2026-09-03T18:11:03.450,238.245,360.0,359.5
2026-09-03T18:11:03.541,238.336,360.0,359.5
2026-09-03T18:11:03.630,238.426,360.0,359.5
2026-09-03T18:11:03.742,238.538,360.0,359.5
2026-09-03T18:11:03.844,238.639,360.0,359.5
2026-09-03T18:11:03.921,238.717,360.0,359.5
2026-09-03T18:11:04.025,238.820,360.0,359.5
2026-09-03T18:11:04.139,238.935,360.0,359.5
2026-09-03T18:11:04.228,239.024,360.0,359.5
2026-09-03T18:11:04.348,239.144,360.0,359.5
2026-09-03T18:11:04.448,239.244,360.0,359.5
2026-09-03T18:11:04.532,239.328,360.0,359.5
2026-09-03T18:11:04.635,239.431,360.0,359.5
2026-09-03T18:11:04.737,239.532,360.0,359.5
2026-09-03T18:11:04.836,239.631,360.0,359.5
2026-09-03T18:11:04.941,239.736,360.0,359.5
2026-09-03T18:11:05.024,239.820,360.0,359.5
2026-09-03T18:11:05.132,239.928,360.0,359.5
2026-09-03T18:11:05.230,240.025,360.0,359.5
2026-09-03T18:11:05.338,240.134,360.0,359.5
2026-09-03T18:11:05.426,240.221,360.0,359.5
2026-09-03T18:11:05.528,240.323,360.0,359.5
2026-09-03T18:11:05.645,240.441,360.0,359.5
2026-09-03T18:11:05.739,240.535,360.0,359.5
2026-09-03T18:11:05.826,240.621,360.0,359.5
2026-09-03T18:11:05.928,240.724,360.0,359.5
2026-09-03T18:11:06.058,240.854,360.0,359.5
2026-09-03T18:11:06.147,240.943,360.0,359.5
2026-09-03T18:11:06.244,241.040,360.0,359.5
2026-09-03T18:11:06.343,241.138,360.0,359.5
2026-09-03T18:11:06.430,241.225,360.0,359.5
2026-09-03T18:11:06.531,241.326,360.0,359.5
2026-09-03T18:11:06.638,241.433,360.0,359.5
2026-09-03T18:11:06.737,241.533,360.0,359.5
2026-09-03T18:11:06.829,241.625,360.0,359.5
2026-09-03T18:11:06.930,241.726,360.0,359.5
2026-09-03T18:11:07.032,241.828,360.0,359.5
2026-09-03T18:11:07.145,241.940,360.0,359.5
2026-09-03T18:11:07.227,242.022,360.0,359.5
2026-09-03T18:11:07.343,242.139,360.0,359.5
2026-09-03T18:11:07.439,242.235,360.0,359.5
2026-09-03T18:11:07.544,242.340,360.0,359.5
2026-09-03T18:11:07.632,242.427,360.0,359.5
2026-09-03T18:11:07.733,242.529,360.0,359.5
2026-09-03T18:11:07.851,242.647,360.0,359.5
2026-09-03T18:11:07.935,242.730,360.0,0.7
2026-09-03T18:11:08.029,242.825,360.0,0.7
2026-09-03T18:11:08.134,242.930,360.0,1.5
2026-09-03T18:11:08.219,243.014,360.0,8.2
2026-09-03T18:11:08.329,243.125,360.0,30.4
2026-09-03T18:11:08.430,243.226,360.0,67.9
2026-09-03T18:11:08.553,243.348,360.0,60.8
2026-09-03T18:11:08.646,243.442,360.0,60.8
2026-09-03T18:11:08.731,243.526,360.0,60.8
2026-09-03T18:11:08.833,243.628,360.0,62.5
2026-09-03T18:11:08.936,243.732,360.0,74.4
2026-09-03T18:11:09.029,243.824,360.0,92.5
2026-09-03T18:11:09.144,243.939,360.0,102.7
2026-09-03T18:11:09.231,244.027,360.0,129.0
2026-09-03T18:11:09.336,244.131,360.0,128.9
2026-09-03T18:11:09.433,244.229,360.0,128.1
2026-09-03T18:11:09.531,244.327,360.0,128.1
2026-09-03T18:11:09.645,244.441,360.0,128.0
2026-09-03T18:11:09.746,244.541,360.0,128.0
2026-09-03T18:11:09.834,244.629,360.0,128.0
2026-09-03T18:11:09.982,244.777,360.0,128.0
2026-09-03T18:11:10.033,244.828,360.0,128.0
2026-09-03T18:11:10.137,244.932,360.0,128.0
2026-09-03T18:11:10.229,245.025,360.0,128.0
2026-09-03T18:11:10.345,245.140,360.0,129.3
2026-09-03T18:11:10.427,245.223,360.0,146.8
2026-09-03T18:11:10.534,245.330,360.0,194.1
2026-09-03T18:11:10.635,245.431,360.0,203.0
2026-09-03T18:11:10.740,245.535,360.0,203.1
2026-09-03T18:11:10.823,245.618,360.0,203.1
2026-09-03T18:11:10.928,245.723,360.0,203.1
2026-09-03T18:11:11.030,245.826,360.0,211.3
2026-09-03T18:11:11.142,245.938,360.0,258.9
2026-09-03T18:11:11.244,246.039,360.0,269.8
2026-09-03T18:11:11.335,246.131,360.0,270.2
2026-09-03T18:11:11.437,246.233,360.0,270.2
2026-09-03T18:11:11.530,246.325,360.0,270.2
2026-09-03T18:11:11.652,246.447,360.0,274.9
2026-09-03T18:11:11.730,246.526,360.0,306.6
2026-09-03T18:11:11.842,246.637,360.0,349.9
2026-09-03T18:11:11.931,246.727,360.0,350.2
2026-09-03T18:11:12.025,246.821,360.0,350.2
2026-09-03T18:11:12.131,246.926,360.0,350.2
2026-09-03T18:11:12.261,247.057,360.0,350.2
2026-09-03T18:11:12.318,247.113,360.0,350.2
2026-09-03T18:11:12.427,247.222,360.0,356.2
2026-09-03T18:11:12.523,247.319,360.0,36.8
2026-09-03T18:11:12.619,247.415,360.0,82.2
2026-09-03T18:11:12.721,247.517,360.0,93.0
2026-09-03T18:11:12.827,247.623,360.0,93.0
2026-09-03T18:11:12.924,247.719,360.0,93.0
2026-09-03T18:11:13.029,247.825,360.0,93.0
2026-09-03T18:11:13.135,247.931,360.0,98.4
2026-09-03T18:11:13.237,248.032,360.0,120.2
2026-09-03T18:11:13.340,248.136,360.0,163.3
2026-09-03T18:11:13.443,248.239,360.0,173.6
2026-09-03T18:11:13.528,248.324,360.0,173.6
2026-09-03T18:11:13.630,248.426,358.9,173.6
2026-09-03T18:11:13.745,248.540,360.0,173.6
2026-09-03T18:11:13.828,248.623,360.0,173.6
2026-09-03T18:11:13.952,248.748,360.0,173.6
2026-09-03T18:11:14.086,248.882,360.0,173.6
2026-09-03T18:11:14.145,248.940,360.0,173.6
2026-09-03T18:11:14.236,249.032,360.0,173.6
2026-09-03T18:11:14.336,249.132,360.0,173.6
2026-09-03T18:11:14.458,249.253,360.0,173.6
2026-09-03T18:11:14.533,249.328,360.0,178.2
2026-09-03T18:11:14.650,249.445,360.0,207.2
2026-09-03T18:11:14.739,249.534,360.0,238.6
2026-09-03T18:11:14.827,249.623,360.0,242.6
2026-09-03T18:11:14.927,249.722,360.0,242.6
2026-09-03T18:11:15.048,249.843,360.0,242.6
2026-09-03T18:11:15.138,249.933,360.0,243.5
2026-09-03T18:11:15.236,250.032,360.0,256.9
2026-09-03T18:11:15.332,250.127,360.0,284.1
2026-09-03T18:11:15.448,250.244,360.0,307.7
2026-09-03T18:11:15.531,250.326,360.0,305.2
2026-09-03T18:11:15.642,250.437,360.0,305.2
2026-09-03T18:11:15.726,250.521,360.0,305.2
2026-09-03T18:11:15.842,250.638,360.0,304.0
2026-09-03T18:11:15.936,250.732,360.0,309.3
2026-09-03T18:11:16.032,250.828,360.0,328.2
2026-09-03T18:11:16.157,250.952,360.0,340.8
2026-09-03T18:11:16.235,251.031,360.0,343.8
2026-09-03T18:11:16.344,251.140,360.0,347.9
2026-09-03T18:11:16.463,251.259,360.0,350.4
2026-09-03T18:11:16.537,251.333,360.0,352.5
2026-09-03T18:11:16.625,251.421,360.0,355.7
2026-09-03T18:11:16.726,251.521,360.0,356.4
2026-09-03T18:11:16.821,251.617,360.0,357.8
2026-09-03T18:11:16.941,251.736,360.0,358.9
2026-09-03T18:11:17.023,251.818,360.0,358.9
2026-09-03T18:11:17.144,251.939,360.0,358.9
2026-09-03T18:11:17.222,252.018,360.0,358.9
2026-09-03T18:11:17.325,252.120,360.0,358.9
2026-09-03T18:11:17.434,252.230,360.0,358.9
2026-09-03T18:11:17.543,252.339,360.0,358.9
2026-09-03T18:11:17.627,252.423,360.0,358.9
2026-09-03T18:11:17.726,252.521,360.0,358.9
2026-09-03T18:11:17.837,252.633,360.0,358.9
2026-09-03T18:11:17.922,252.717,360.0,358.9
2026-09-03T18:11:18.030,252.826,360.0,358.9
2026-09-03T18:11:18.137,252.933,360.0,358.9
2026-09-03T18:11:18.235,253.030,360.0,358.9
2026-09-03T18:11:18.335,253.131,360.0,358.9
2026-09-03T18:11:18.445,253.240,360.0,358.9
2026-09-03T18:11:18.539,253.335,360.0,358.9
2026-09-03T18:11:18.628,253.423,360.0,358.9
2026-09-03T18:11:18.740,253.535,359.9,358.9
2026-09-03T18:11:18.837,253.632,360.0,358.9
2026-09-03T18:11:18.927,253.723,360.0,358.9
2026-09-03T18:11:19.029,253.824,360.0,359.4
2026-09-03T18:11:19.142,253.937,359.9,359.5
2026-09-03T18:11:19.228,254.023,360.0,359.5
2026-09-03T18:11:19.335,254.131,360.0,359.5
2026-09-03T18:11:19.439,254.235,360.0,359.5
2026-09-03T18:11:19.530,254.325,360.0,359.5
2026-09-03T18:11:19.637,254.432,360.0,359.5
2026-09-03T18:11:19.731,254.527,360.0,359.5
2026-09-03T18:11:19.884,254.680,360.0,359.5
2026-09-03T18:11:19.924,254.720,360.0,359.5
2026-09-03T18:11:20.041,254.836,360.0,359.5
2026-09-03T18:11:20.134,254.930,360.0,359.5
2026-09-03T18:11:20.243,255.039,360.0,359.5
2026-09-03T18:11:20.334,255.129,360.0,359.8
2026-09-03T18:11:20.438,255.234,360.0,359.8
2026-09-03T18:11:20.541,255.336,360.0,359.8
2026-09-03T18:11:20.620,255.415,360.0,359.8
